Date,Open,High,Low,Close,Adj Close,Volume
2010-12-03,285.010010,288.528534,284.284271,286.786774,286.786774,5257100
2010-12-06,290.575562,291.291290,288.593597,289.469482,289.469482,4183400
2010-12-07,295.930939,296.796783,293.293304,293.863861,293.863861,6078300
2010-12-08,296.281281,296.556549,292.137146,295.565552,295.565552,3510200
2010-12-09,297.237244,298.088074,294.794800,296.046051,296.046051,3734000
2010-12-10,296.866852,297.292297,295.440430,296.401398,296.401398,3405900
2010-12-13,298.858856,301.801788,297.342346,297.607605,297.607605,4792200
2010-12-14,298.843842,299.444458,296.536530,297.752747,297.752747,3283300
2010-12-15,297.397400,298.523529,294.869873,295.445435,295.445435,4331000
2010-12-16,296.721710,297.182190,294.329315,296.151154,296.151154,3190600
2010-12-17,295.795807,296.576569,294.129120,295.695709,295.695709,6168000
2010-12-20,297.622620,299.239227,294.624634,297.827820,297.827820,3942600
2010-12-21,299.584595,302.662659,299.104095,301.836823,301.836823,3755200
2010-12-22,302.302307,303.803802,301.941956,303.048035,303.048035,2412500
2010-12-23,302.972961,303.303314,301.316315,302.417419,302.417419,2219300
2010-12-27,301.671661,302.192200,300.050049,301.491486,301.491486,2413700
2010-12-28,301.326324,302.237244,299.304291,299.759766,299.759766,2127400
2010-12-29,301.301300,301.506500,299.759766,300.800812,300.800812,2036300
2010-12-30,299.299286,300.965973,298.993988,299.729736,299.729736,1977000
2010-12-31,298.668671,299.509521,296.311310,297.282288,297.282288,3075500
2011-01-03,298.538544,303.098083,298.538544,302.477478,302.477478,4725600
2011-01-04,303.113098,303.393402,300.360352,301.361359,301.361359,3645300
2011-01-05,300.335327,305.470459,300.325317,304.839844,304.839844,5059500
2011-01-06,305.645660,309.524536,305.330322,307.057068,307.057068,4111400
2011-01-07,308.263275,309.434448,305.370361,308.528534,308.528534,4198100
2011-01-10,307.707703,308.002991,304.584595,307.412415,307.412415,3155200
2011-01-11,309.164154,309.709717,307.557556,308.313324,308.313324,2875700
2011-01-12,309.984985,309.984985,307.692688,308.743744,308.743744,3262100
2011-01-13,308.793793,310.145142,307.387390,308.653656,308.653656,2665300
2011-01-14,309.009003,312.447449,308.848846,312.402405,312.402405,4726400
2011-01-18,313.343353,321.316315,312.947937,320.135132,320.135132,7226700
2011-01-19,321.381378,321.801788,315.145142,316.191193,316.191193,6805300
2011-01-20,316.421417,317.357361,311.956970,313.698700,313.698700,10960600
2011-01-21,320.110107,321.186188,305.985992,306.221222,306.221222,17790900
2011-01-24,304.089081,306.551544,300.915924,305.845856,305.845856,9189200
2011-01-25,304.404419,310.655670,303.563568,310.265259,310.265259,7286300
2011-01-26,310.475464,311.556549,307.947937,308.558563,308.558563,4072100
2011-01-27,309.254242,310.160156,306.931946,308.703705,308.703705,4034300
2011-01-28,309.844849,310.490479,300.180176,300.795807,300.795807,8453700
2011-01-31,302.102112,302.537537,298.073059,300.480469,300.480469,5604100
2011-02-01,302.547546,306.981995,301.856842,305.825836,305.825836,5485100
2011-02-02,305.805817,307.477478,304.069061,306.306305,306.306305,3517800
2011-02-03,305.045044,306.031036,303.368378,305.380371,305.380371,2987200
2011-02-04,305.380371,306.026031,303.608612,305.795807,305.795807,3098400
2011-02-07,305.385376,309.504517,304.909912,307.452454,307.452454,3595600
2011-02-08,307.772766,310.125122,307.562561,309.499512,309.499512,3386400
2011-02-09,308.743744,310.035034,306.476471,308.558563,308.558563,3681300
2011-02-10,307.257263,309.059052,306.086090,308.528534,308.528534,4664100
2011-02-11,307.202209,312.812805,306.806793,312.562561,312.562561,5174600
2011-02-14,311.981995,315.135132,310.330322,314.389404,314.389404,4251700
2011-02-15,313.973969,315.360352,311.861847,312.387390,312.387390,4179800
2011-02-16,313.128143,313.563568,311.361359,312.422424,312.422424,3364600
2011-02-17,310.935944,313.938934,310.450439,312.942932,312.942932,2954600
2011-02-18,313.313324,315.905914,312.402405,315.355347,315.355347,6429300
2011-02-22,310.325317,312.777771,304.189178,305.410400,305.410400,7272500
2011-02-23,305.470459,307.657654,302.302307,305.965973,305.965973,5773400
2011-02-24,306.001007,306.851837,300.975983,304.714722,304.714722,5417900
2011-02-25,306.236237,307.667664,305.055054,305.325317,305.325317,3860900
2011-02-28,305.305298,308.553558,304.309296,307.007019,307.007019,4558400
2011-03-01,309.199188,309.919922,299.949951,300.680695,300.680695,6639700
2011-03-02,300.200195,303.303314,297.892883,300.695709,300.695709,4049300
2011-03-03,303.493500,306.051056,302.802795,305.085083,305.085083,3886700
2011-03-04,304.469482,304.794800,300.400391,300.610596,300.610596,6015900
2011-03-07,300.575562,302.147156,293.793793,296.126129,296.126129,6918400
2011-03-08,296.761749,299.289276,295.395386,296.451447,296.451447,4565200
2011-03-09,295.795807,297.552551,293.168182,296.181183,296.181183,4297600
2011-03-10,293.013000,293.603607,290.015015,290.440430,290.440430,6249900
2011-03-11,289.399414,290.290283,286.951965,288.643646,288.643646,6057900
2011-03-14,286.686676,289.434448,284.294281,285.280273,285.280273,5626500
2011-03-15,279.029022,285.785797,278.028015,285.065063,285.065063,8003100
2011-03-16,284.289276,285.180176,275.915924,278.828827,278.828827,7589400
2011-03-17,282.522522,284.784790,280.550537,280.960968,280.960968,5792800
2011-03-18,282.602600,284.279266,280.150146,280.810822,280.810822,6590600
2011-03-21,285.395386,290.190186,284.794800,288.538544,288.538544,6035700
2011-03-22,288.923920,289.904907,286.541534,288.948944,288.948944,3770000
2011-03-23,287.882874,291.516510,286.286285,291.371368,291.371368,3628700
2011-03-24,293.007996,294.489502,289.689697,293.738739,293.738739,4193200
2011-03-25,293.733734,293.748749,289.909912,290.160156,290.160156,5711000
2011-03-28,291.326324,292.787781,287.642639,287.967957,287.967957,4432300
2011-03-29,288.288300,291.236237,286.791779,291.156158,291.156158,3206300
2011-03-30,292.482483,293.043030,290.580566,291.211212,291.211212,2841700
2011-03-31,291.791779,294.374359,291.161163,293.673676,293.673676,4054700
2011-04-01,294.674683,297.892883,294.674683,296.196198,296.196198,5221100
2011-04-04,296.796783,297.667664,291.841827,294.134125,294.134125,4104800
2011-04-05,290.830841,291.036041,283.123108,284.829834,284.829834,12082900
2011-04-06,286.376373,287.867859,284.284271,287.377380,287.377380,5331200
2011-04-07,288.153168,290.610596,287.382385,290.290283,290.290283,5057900
2011-04-08,292.737732,292.737732,289.319305,289.369354,289.369354,3799700
2011-04-11,288.388397,289.339325,286.786774,288.973969,288.973969,3712600
2011-04-12,287.787781,288.743744,284.309296,285.590576,285.590576,4167000
2011-04-13,288.043030,289.089081,286.161163,288.428436,288.428436,4134600
2011-04-14,287.882874,290.015015,286.336334,289.544556,289.544556,10901600
2011-04-15,272.917908,273.148163,265.295288,265.615601,265.615601,28059300
2011-04-18,263.473480,264.094086,259.759766,263.683685,263.683685,10069500
2011-04-19,265.240234,265.705719,260.710724,261.026031,261.026031,5362800
2011-04-20,263.213226,263.673676,260.955963,263.128143,263.128143,6113800
2011-04-21,264.009003,264.404419,261.456451,262.812805,262.812805,4935200
2011-04-25,262.887878,263.763763,261.266266,262.787781,262.787781,3258300
2011-04-26,263.523529,268.988983,262.867859,266.676666,266.676666,6993000
2011-04-27,269.269257,269.324310,267.442444,269.149139,269.149139,4592200
2011-04-28,269.299286,269.894897,267.307312,269.254242,269.254242,3996000
2011-04-29,270.270264,272.322327,269.524536,272.322327,272.322327,8448500
2011-05-02,273.123108,273.138153,268.828827,269.549561,269.549561,4263100
2011-05-03,268.833832,271.276276,265.080078,267.212219,267.212219,4158800
2011-05-04,267.852844,269.769775,266.776764,268.163177,268.163177,4229700
2011-05-05,267.197205,269.979980,266.016022,267.402405,267.402405,3991600
2011-05-06,269.344330,271.001007,267.857849,267.917908,267.917908,4108000
2011-05-09,267.767761,269.514526,265.815826,269.109100,269.109100,3893500
2011-05-10,270.270264,272.487488,269.039032,271.601593,271.601593,4081700
2011-05-11,270.340332,272.047058,267.112122,267.992981,267.992981,4672900
2011-05-12,267.887878,268.738739,265.720734,267.792786,267.792786,2893700
2011-05-13,267.572571,268.228241,264.789795,265.040039,265.040039,4213100
2011-05-16,263.418427,263.898895,258.458466,259.469482,259.469482,5910400
2011-05-17,257.972961,265.875885,257.772766,265.495483,265.495483,6600500
2011-05-18,265.035034,265.430420,263.113098,265.170166,265.170166,3902400
2011-05-19,266.631622,268.538544,265.125122,265.890900,265.890900,4932400
2011-05-20,266.166168,266.261261,261.826813,262.277283,262.277283,4630300
2011-05-23,258.558563,260.260254,256.956970,259.454468,259.454468,4595400
2011-05-24,260.445435,262.242249,259.334320,259.389404,259.389404,3796200
2011-05-25,258.923920,261.646637,258.883881,260.095093,260.095093,2600500
2011-05-26,259.109100,261.321320,257.757751,259.324310,259.324310,4232700
2011-05-27,259.499512,261.156158,258.408417,260.710724,260.710724,3488100
2011-05-31,262.762756,264.789795,262.012024,264.774780,264.774780,5369200
2011-06-01,264.284271,266.866852,262.917908,263.063049,263.063049,5905800
2011-06-02,264.049042,265.415405,261.501495,264.294281,264.294281,4404500
2011-06-03,261.261261,264.064056,261.011017,261.801788,261.801788,3493500
2011-06-06,262.032043,263.673676,259.884888,260.790802,260.790802,3880300
2011-06-07,261.706696,262.577576,259.754761,259.774780,259.774780,3811300
2011-06-08,258.523529,260.880890,258.148163,259.844849,259.844849,3303400
2011-06-09,260.260254,260.260254,258.078064,258.623627,258.623627,3374800
2011-06-10,257.297302,258.603607,254.899902,255.010010,255.010010,4874900
2011-06-13,255.255249,255.355362,251.336334,252.617615,252.617615,4849700
2011-06-14,254.329330,257.297302,253.748749,254.439438,254.439438,4678300
2011-06-15,252.767761,254.429428,250.555557,251.726730,251.726730,4142400
2011-06-16,251.656662,253.538544,248.583588,250.435440,250.435440,5508400
2011-06-17,253.343338,253.598602,242.642639,242.752747,242.752747,10480300
2011-06-20,242.742737,243.358353,239.854858,242.532532,242.532532,6051100
2011-06-21,243.838837,247.217224,242.607605,246.746750,246.746750,5525200
2011-06-22,245.970978,246.421417,243.608612,243.748749,243.748749,4809300
2011-06-23,241.306305,241.671677,237.102097,240.350357,240.350357,9593700
2011-06-24,240.580582,240.615616,236.746750,237.677673,237.677673,7603500
2011-06-27,237.237244,244.444443,237.037033,241.641647,241.641647,6882500
2011-06-28,242.252258,248.353348,242.252258,247.072067,247.072067,5424700
2011-06-29,248.518524,250.375381,246.436432,249.034027,249.034027,4681300
2011-06-30,251.246246,253.588593,251.001007,253.443451,253.443451,4851900
2011-07-01,253.623627,260.850861,253.443451,260.775787,260.775787,7266100
2011-07-05,262.912903,267.967957,262.912903,266.486481,266.486481,7690700
2011-07-06,267.017029,269.524536,266.786774,267.947937,267.947937,5385800
2011-07-07,270.770782,275.615601,268.208221,273.573578,273.573578,7863100
2011-07-08,266.741730,269.094086,263.898895,266.261261,266.261261,9530800
2011-07-11,264.354340,268.258270,263.013000,263.903900,263.903900,5672900
2011-07-12,264.344330,269.979980,263.263275,267.272278,267.272278,5676700
2011-07-13,268.768768,272.272278,268.508514,269.399414,269.399414,5574800
2011-07-14,269.829834,271.271271,263.628632,264.734741,264.734741,13285700
2011-07-15,299.049042,300.425415,294.374359,299.109100,299.109100,27436700
2011-07-18,296.541534,301.326324,296.296295,297.767761,297.767761,8927600
2011-07-19,298.368378,302.642639,298.063049,301.576569,301.576569,5929000
2011-07-20,301.391388,301.716705,297.972961,297.972961,297.972961,4451100
2011-07-21,297.312317,304.334320,297.302307,303.798798,303.798798,6932000
2011-07-22,302.997986,310.060059,302.437439,309.424438,309.424438,7049300
2011-07-25,306.987000,313.018005,306.806793,309.799805,309.799805,6256900
2011-07-26,309.334320,314.064056,308.918915,311.571564,311.571564,4681100
2011-07-27,308.898895,310.785797,302.677673,303.913910,303.913910,7860900
2011-07-28,302.897888,308.298309,301.801788,305.775787,305.775787,6210500
2011-07-29,302.417419,307.787781,302.147156,302.147156,302.147156,8266500
2011-08-01,305.915924,308.058044,299.889893,303.688690,303.688690,7924200
2011-08-02,303.303314,305.140137,296.081085,296.496490,296.496490,6394700
2011-08-03,297.432434,301.801788,292.107117,300.885895,300.885895,7643700
2011-08-04,297.547546,299.724731,289.024017,289.049042,289.049042,9819300
2011-08-05,291.561554,295.295288,281.281281,289.809814,289.809814,11846300
2011-08-08,281.771759,284.784790,272.447449,273.283295,273.283295,14978200
2011-08-09,280.780792,287.592590,270.775787,286.992004,286.992004,12926400
2011-08-10,280.970978,282.342346,274.139130,274.779785,274.779785,10728400
2011-08-11,277.187195,284.534546,274.479492,281.346344,281.346344,9651500
2011-08-12,285.035034,285.535522,280.480469,282.167175,282.167175,6302200
2011-08-15,276.992004,282.777771,273.298309,278.893890,278.893890,14275500
2011-08-16,276.491486,276.496490,265.415405,269.769775,269.769775,13864900
2011-08-17,270.285278,272.117126,265.650665,266.841827,266.841827,8150000
2011-08-18,261.997009,262.707703,250.495499,252.692688,252.692688,12568800
2011-08-19,249.919922,257.692688,245.675674,245.705704,245.705704,10809100
2011-08-22,252.252258,253.753754,247.512512,249.334335,249.334335,9801900
2011-08-23,252.001999,260.965973,249.779785,259.669678,259.669678,8684900
2011-08-24,259.924927,265.265259,258.873871,261.906921,261.906921,7181800
2011-08-25,265.455444,268.903900,259.409424,260.280273,260.280273,6579400
2011-08-26,260.255249,265.490479,256.826813,263.693695,263.693695,7185400
2011-08-29,267.547546,269.994995,267.047058,269.809814,269.809814,4666900
2011-08-30,269.364349,271.766754,265.670685,270.620605,270.620605,5972000
2011-08-31,272.642639,273.423431,268.268280,270.750763,270.750763,5381200
2011-09-01,270.645660,272.187195,265.875885,266.516510,266.516510,4826100
2011-09-02,262.497498,264.224213,260.625641,262.682678,262.682678,4797500
2011-09-06,255.655655,261.641632,255.505508,261.351349,261.351349,5426100
2011-09-07,265.490479,268.238251,263.963959,267.282288,267.282288,5506000
2011-09-08,267.167175,269.819824,266.216217,267.747742,267.747742,4756200
2011-09-09,265.965973,267.592590,260.855865,262.687683,262.687683,6531000
2011-09-12,259.239227,266.261261,259.009003,265.325317,265.325317,5335400
2011-09-13,266.266266,267.207214,261.961975,265.025024,265.025024,4703600
2011-09-14,266.561554,268.743744,263.173187,266.301300,266.301300,5383400
2011-09-15,268.018005,272.762756,267.547546,271.551544,271.551544,5915600
2011-09-16,272.672668,273.693695,271.841827,273.613617,273.613617,7061500
2011-09-19,270.445435,275.225220,267.957947,273.608612,273.608612,4931800
2011-09-20,274.974976,279.539551,271.606598,273.588593,273.588593,5552600
2011-09-21,274.119110,277.777771,269.699707,269.869873,269.869873,5023500
2011-09-22,263.388397,264.654663,257.257263,260.590576,260.590576,8791700
2011-09-23,258.538544,263.473480,257.507507,263.018005,263.018005,5549000
2011-09-26,263.888885,266.731720,256.881897,266.211212,266.211212,5263100
2011-09-27,269.369354,273.798798,268.293304,269.939941,269.939941,6015700
2011-09-28,271.021027,272.282288,264.114105,264.684692,264.684692,4522000
2011-09-29,268.288300,268.918915,259.964966,264.014008,264.014008,5807300
2011-09-30,260.365356,262.262268,257.447449,257.777771,257.777771,5441700
2011-10-03,255.180176,256.256256,247.747742,248.008011,248.008011,8939800
2011-10-04,245.260254,251.971970,240.540543,251.201202,251.201202,8309200
2011-10-05,248.423416,254.154160,240.625626,252.602600,252.602600,9059100
2011-10-06,254.003998,257.872864,251.551544,257.612610,257.612610,6841700
2011-10-07,258.673676,260.510498,255.405411,257.817810,257.817810,5706000
2011-10-10,262.852844,269.003998,261.861847,268.853851,268.853851,4639700
2011-10-11,266.997009,273.673676,266.997009,271.861847,271.861847,5701000
2011-10-12,274.339325,277.892883,272.587585,274.524536,274.524536,6349200
2011-10-13,275.290283,279.779785,274.284271,279.774780,279.774780,11363800
2011-10-14,300.035034,300.100098,294.079071,296.136139,296.136139,17042700
2011-10-17,292.152161,296.211212,289.289276,291.496490,291.496490,8008300
2011-10-18,290.385376,296.576569,288.988983,295.550537,295.550537,7593900
2011-10-19,293.963959,296.326324,289.899902,290.640656,290.640656,5857100
2011-10-20,291.241241,294.739746,290.045044,292.127136,292.127136,6751200
2011-10-21,295.050049,296.671661,293.643646,295.540527,295.540527,6775200
2011-10-24,293.653656,300.285278,293.543549,298.508514,298.508514,6846900
2011-10-25,296.846832,297.797791,291.716705,291.871857,291.871857,5075900
2011-10-26,295.070068,295.385376,286.716705,293.448456,293.448456,5740400
2011-10-27,299.509521,301.651642,296.946960,299.634644,299.634644,7553000
2011-10-28,297.557556,301.451447,297.422424,300.370361,300.370361,5010900
2011-10-31,297.842834,300.145142,296.131134,296.616608,296.616608,5110400
2011-11-01,290.340332,293.048035,288.663666,289.614624,289.614624,6243900
2011-11-02,292.742737,294.274261,290.530518,292.702698,292.702698,4237500
2011-11-03,293.793793,299.049042,292.152161,299.049042,299.049042,5334200
2011-11-04,297.047058,300.170166,296.511505,298.368378,298.368378,5663900
2011-11-07,296.956970,304.694702,296.411407,304.469482,304.469482,6708000
2011-11-08,304.804810,307.492493,302.102112,306.476471,306.476471,6052700
2011-11-09,302.432434,305.000000,299.629639,300.775787,300.775787,7414500
2011-11-10,303.268280,303.278290,296.076080,297.837830,297.837830,5731000
2011-11-11,300.950958,306.351349,299.599609,304.479492,304.479492,7946000
2011-11-14,304.304291,309.349335,304.194183,306.806793,306.806793,6371000
2011-11-15,306.706696,309.349335,305.555542,308.588593,308.588593,5346600
2011-11-16,306.346344,309.459473,305.610596,306.041046,306.041046,5211700
2011-11-17,305.330322,306.451447,298.688690,300.735748,300.735748,6979600
2011-11-18,301.301300,302.552551,297.172180,297.737732,297.737732,6568800
2011-11-21,294.174164,294.544556,286.331329,290.760773,290.760773,5996500
2011-11-22,290.290283,292.777771,287.907898,290.290283,290.290283,4805700
2011-11-23,287.962952,290.415405,285.340332,285.340332,285.340332,4646900
2011-11-25,282.877869,287.422424,280.945953,281.781769,281.781769,3121600
2011-11-28,289.974976,294.704712,288.538544,294.389404,294.389404,5652100
2011-11-29,294.234222,295.475464,290.955963,291.756744,291.756744,3659900
2011-11-30,299.274261,300.055054,296.341339,299.994995,299.994995,6787200
2011-12-01,300.300293,308.308319,299.799805,307.192200,307.192200,7233900
2011-12-02,308.833832,312.312317,308.438446,310.490479,310.490479,8163200
2011-12-05,314.134125,316.266266,311.511505,313.138153,313.138153,6388600
2011-12-06,311.806793,314.624634,310.430420,312.197205,312.197205,4648300
2011-12-07,311.151154,313.143158,309.359344,312.007019,312.007019,4510000
2011-12-08,310.830841,314.039032,307.957947,308.333344,308.333344,4821300
2011-12-09,309.309296,314.879883,308.813812,314.024017,314.024017,5526800
2011-12-12,311.251251,313.403412,310.455444,313.007996,313.007996,4363400
2011-12-13,314.694702,318.598602,311.736725,313.128143,313.128143,8048300
2011-12-14,311.236237,312.472473,306.551544,309.344330,309.344330,7799500
2011-12-15,311.571564,312.312317,309.654663,310.080078,310.080078,4812300
2011-12-16,312.472473,314.974976,311.046051,313.293304,313.293304,8909600
2011-12-19,314.319305,314.564575,310.310303,311.226227,311.226227,4282700
2011-12-20,314.314301,316.236237,314.309296,315.500488,315.500488,4771600
2011-12-21,315.320313,316.226227,309.789795,313.223236,313.223236,4990800
2011-12-22,314.289276,316.181183,313.818817,315.165161,315.165161,3640900
2011-12-23,316.316315,317.657654,315.595581,316.886902,316.886902,2904400
2011-12-27,316.341339,322.567566,316.316315,320.445435,320.445435,3209500
2011-12-28,321.696686,322.822815,319.369354,320.170166,320.170166,4250100
2011-12-29,321.066071,321.821808,317.917908,321.521515,321.521515,3147600
2011-12-30,321.331329,323.703705,321.331329,323.273285,323.273285,3561000
2012-01-03,326.796783,334.409424,326.511505,333.038025,333.038025,7345600
2012-01-04,332.847839,335.460449,330.640656,334.474487,334.474487,5722200
2012-01-05,331.396393,332.317322,328.443451,329.834839,329.834839,6559200
2012-01-06,329.904907,330.330322,325.220215,325.335327,325.335327,5380400
2012-01-09,323.573578,323.823822,310.925934,311.541534,311.541534,11633500
2012-01-10,315.190186,317.217224,308.763763,311.881897,311.881897,8782400
2012-01-11,312.062073,315.010010,310.870880,313.293304,313.293304,4795200
2012-01-12,315.925934,316.761749,313.563568,315.135132,315.135132,3746600
2012-01-13,313.443451,313.788788,310.840851,312.807800,312.807800,4609900
2012-01-17,316.306305,316.306305,313.153168,314.604614,314.604614,3814700
2012-01-18,313.628632,317.317322,311.371368,316.771759,316.771759,5517800
2012-01-19,320.815826,320.815826,316.046051,320.105103,320.105103,12597900
2012-01-20,295.560547,295.795807,291.141144,293.288300,293.288300,21131400
2012-01-23,293.293304,294.624634,291.871857,293.053040,293.053040,6818900
2012-01-24,293.453461,294.134125,289.289276,290.755768,290.755768,6105400
2012-01-25,289.044037,289.644653,283.473480,285.030029,285.030029,9965400
2012-01-26,286.276276,287.527527,282.557556,284.334320,284.334320,6445900
2012-01-27,285.675690,290.450439,284.949951,290.280273,290.280273,7227700
2012-01-30,289.314301,290.290283,286.987000,289.134125,289.134125,4656300
2012-01-31,291.791779,292.292297,287.862854,290.345337,290.345337,4280500
2012-02-01,292.762756,293.043030,289.859863,290.705719,290.705719,4636700
2012-02-02,292.727722,293.498505,291.331329,292.847839,292.847839,4824500
2012-02-03,295.625641,298.833832,294.319305,298.463470,298.463470,6330600
2012-02-06,297.802795,305.720734,297.302307,304.849854,304.849854,7351800
2012-02-07,303.878876,305.000000,302.182190,303.688690,303.688690,4180000
2012-02-08,304.624634,305.980988,302.672668,305.230225,305.230225,3669100
2012-02-09,306.316315,307.557556,304.804810,306.036041,306.036041,4524800
2012-02-10,304.244232,304.369354,302.302307,303.258270,303.258270,4645700
2012-02-13,305.555542,307.227234,305.315308,306.406403,306.406403,3628900
2012-02-14,306.076080,306.306305,302.682678,305.185181,305.185181,3603700
2012-02-15,306.771759,306.771759,301.581573,303.083069,303.083069,4846900
2012-02-16,301.711700,304.709717,299.164154,303.563568,303.563568,5056700
2012-02-17,302.787781,304.119110,301.501495,302.622620,302.622620,4893300
2012-02-21,302.237244,309.249237,301.741730,307.307312,307.307312,4956600
2012-02-22,306.286285,308.698700,303.658661,304.274261,304.274261,3930000
2012-02-23,303.803802,304.274261,300.475464,303.358368,303.358368,4105800
2012-02-24,303.978973,306.131134,303.058044,305.255249,305.255249,3867300
2012-02-27,303.598602,306.486481,302.832825,304.959961,304.959961,3624100
2012-02-28,305.305298,310.195190,304.144135,309.504517,309.504517,5689500
2012-02-29,309.609619,313.113098,308.058044,309.434448,309.434448,6267500
2012-03-01,311.441437,313.163177,309.384399,311.511505,311.511505,4470900
2012-03-02,311.311310,312.312317,310.470459,310.935944,310.935944,3143400
2012-03-05,310.525513,311.556549,305.996002,307.432434,307.432434,3183400
2012-03-06,304.329315,304.709717,297.217224,302.782776,302.782776,6342400
2012-03-07,304.829834,305.900909,303.233246,303.703705,303.703705,2526400
2012-03-08,305.325317,306.056061,303.478485,303.873871,303.873871,2688300
2012-03-09,304.279266,306.256256,300.300293,300.425415,300.425415,5335800
2012-03-12,300.300293,303.803802,299.929932,302.877869,302.877869,3334600
2012-03-13,304.679688,309.234222,303.078064,309.199188,309.199188,4487100
2012-03-14,307.807800,311.701691,307.037048,308.303314,308.303314,5867900
2012-03-15,308.608612,312.062073,307.722717,310.875885,310.875885,4865300
2012-03-16,310.755768,313.268280,310.335327,312.832825,312.832825,6094800
2012-03-19,311.871857,318.953949,310.930939,317.307312,317.307312,4341200
2012-03-20,315.775787,318.348358,313.948944,317.062073,317.062073,3077900
2012-03-21,317.622620,324.019012,316.571564,320.310303,320.310303,4934200
2012-03-22,319.569580,324.724731,315.815826,323.348358,323.348358,4815500
2012-03-23,323.623627,324.574585,320.770782,321.616608,321.616608,3876500
2012-03-26,322.822815,325.070068,320.090088,324.989990,324.989990,3634700
2012-03-27,323.838837,327.077087,322.722717,323.833832,323.833832,4010300
2012-03-28,326.341339,329.624634,325.865875,328.208221,328.208221,5072700
2012-03-29,327.047058,328.623627,322.472473,324.529541,324.529541,3844700
2012-03-30,326.201202,327.072083,320.820831,320.940948,320.940948,4616700
2012-04-02,320.705719,324.074066,317.737732,323.783783,323.783783,4563800
2012-04-03,323.028015,324.299286,319.639648,321.631622,321.631622,4085700
2012-04-04,319.544556,319.819824,315.865875,317.892883,317.892883,3251900
2012-04-05,316.436432,318.533539,314.599609,316.476471,316.476471,4632700
2012-04-09,314.554565,317.982971,312.957947,315.735748,315.735748,4361000
2012-04-10,317.077087,317.567566,312.587585,313.743744,313.743744,4959000
2012-04-11,317.302307,318.318329,315.965973,318.298309,318.298309,4393600
2012-04-12,321.496490,326.896912,320.450439,325.830841,325.830841,11501600
2012-04-13,324.099091,324.819824,312.082092,312.612610,312.612610,16302200
2012-04-16,311.811798,312.217224,301.131134,303.338348,303.338348,11372800
2012-04-17,304.584595,309.154144,303.808807,305.090088,305.090088,6041700
2012-04-18,304.329315,306.706696,301.706696,304.029022,304.029022,5333600
2012-04-19,303.148163,308.438446,299.799805,299.949951,299.949951,6582600
2012-04-20,302.427429,304.729736,298.213226,298.328339,298.328339,6110600
2012-04-23,296.746735,299.524536,295.395386,299.099091,299.099091,4391200
2012-04-24,299.419434,303.618622,298.958954,300.935944,300.935944,3854300
2012-04-25,302.302307,305.980988,301.741730,305.165161,305.165161,3638500
2012-04-26,305.760773,309.309296,305.155151,308.043030,308.043030,4180800
2012-04-27,307.817810,308.678680,305.605591,307.797791,307.797791,3269500
2012-04-30,306.801788,308.348358,300.605591,302.727722,302.727722,4809700
2012-05-01,302.197205,306.106110,300.395386,302.517517,302.517517,4000500
2012-05-02,300.900909,304.359344,300.605591,303.933929,303.933929,3219700
2012-05-03,305.115112,307.722717,304.779785,305.815826,305.815826,3732200
2012-05-04,303.263275,304.249237,298.703705,298.783783,298.783783,4410300
2012-05-07,297.797791,305.590576,297.797791,304.079071,304.079071,3985000
2012-05-08,303.068054,308.758759,300.650665,306.701691,306.701691,5349200
2012-05-09,303.713715,308.498505,301.206207,304.879883,304.879883,4652900
2012-05-10,306.786774,308.403412,305.420410,307.137146,307.137146,3068700
2012-05-11,305.480469,307.582581,302.687683,302.917908,302.917908,4194600
2012-05-14,300.690704,304.554565,300.590576,302.302307,302.302307,3645100
2012-05-15,302.977966,307.807800,302.177185,305.860870,305.860870,4199900
2012-05-16,309.289276,315.365356,308.278290,314.779785,314.779785,9660500
2012-05-17,317.232239,319.244232,310.925934,311.836823,311.836823,6700800
2012-05-18,312.862854,316.526520,298.648651,300.500488,300.500488,11935000
2012-05-21,300.555542,308.153168,300.300293,307.362366,307.362366,6144600
2012-05-22,307.027039,307.212219,298.298309,300.700714,300.700714,6097600
2012-05-23,301.126129,305.105103,298.858856,305.035034,305.035034,6349800
2012-05-24,304.884888,306.266266,299.734741,302.132141,302.132141,3778800
2012-05-25,300.800812,301.166168,294.434448,296.061066,296.061066,7156600
2012-05-29,298.203217,299.864868,294.454468,297.467468,297.467468,5206100
2012-05-30,294.374359,296.246246,292.057068,294.409424,294.409424,3809500
2012-05-31,294.654663,295.295288,289.789795,290.720734,290.720734,5930600
2012-06-01,286.181183,286.611603,284.459473,285.775787,285.775787,6109600
2012-06-04,285.395386,290.535522,285.290283,289.584595,289.584595,4860500
2012-06-05,288.013000,289.354340,283.518524,285.490479,285.490479,4675100
2012-06-06,288.528534,291.276276,287.092102,290.575562,290.575562,4187400
2012-06-07,294.094086,294.239227,288.913910,289.404419,289.404419,3513400
2012-06-08,288.213226,290.790802,287.577576,290.515503,290.515503,2817900
2012-06-11,292.397400,292.952942,283.628632,284.534546,284.534546,5316800
2012-06-12,285.170166,285.435425,279.569580,282.832825,282.832825,6441900
2012-06-13,281.141144,283.783783,279.619629,280.825836,280.825836,3904400
2012-06-14,280.930939,282.817810,278.538544,279.804810,279.804810,4685100
2012-06-15,280.450439,282.542542,278.823822,282.537537,282.537537,5996300
2012-06-18,281.591583,287.392395,279.904907,285.710724,285.710724,4988800
